1894 QUESTION  How far is it from Earth to Mars?
2145 APW20000829.0029 -1 Other times, headquarters accidentally cut off his data or the computer crashed. </P> <P>    In those cases, the weatherman relies on older equipment such as the theodolite -- a 1940s gadget, no longer in production, that uses a helium balloon and tr
2145 NYT19980707.0118 -1 By BUD COLLINS    c.1998 The Boston Globe     <TEXT> <P>    BLACKALL, Queensland, Australia _ Way beyond the blue horizon might be one definition of the Australian Outback. Beyond imagination and reason yet another. But as a young cowboy from thes
2145 APW20000829.0029 1 theodolite -- a 1940s gadget, no longer in production, that uses a helium balloon and trigonometry to determine wind speeds. </P> <P>    ''You learn to be creative,'' Smith said. ''You can't just click a button and have the data come up on the screen
2145 NYT19980909.0365 -1 Even with the surprisingly strong showing in the House, the measure still faces overwhelming odds in the Senate. A majority of senators back the measure, but supporters are still eight votes short of the 60 needed to end a Republican filibuster and f
2145 APW19980601.0039 -1 by the relatively healthy performance in the U.S. and EU economies,'' Hu said. 	   But Hu indicated that downward growth might necessitate special economic measures ``sooner rather than later.'' 	   ``We will not wait for GDP growth to go negative be
2149 XIE19971225.0194 1 10. Track and field legend Carl Lewis of the United States retired at the age of 35 after winning nine Olympic gold medals and eight world championship titles in his career
2149 APW20000914.0208 1 SYDNEY, Australia (AP) -- Carl Lewis, winner of nine Olympic gold medals, thinks that Marion Jones never should be in the position of trying to win five golds at the Sydney Games.
2149 NYT20000724.0406 1 The world record in the 200 may be the greatest achievement in track and field besides the startling long jump of &QC; 29 feet 2{ inches by Bob Beamon at the 1968 Summer Games in Mexico City. </P> <P>    ``Carl Lewis, having nine gold medals, is some
2149 APW19990829.0166 -1 ers, and two of them gave  him their gold medals so he could pose for pictures with three  golds.  </P> <P> 	``That's three, baby,'' the smiling Greene said, while holding   up three fingers.  </P> <P> 	The three golds enabled Greene to tie Lewis and
2149 XIE19970823.0222 -1 INE> <TEXT> <P> BRUSSELS, August 22 (Xinhua) -- Two Kenyans shattered as many world records at the annual Memorial Van Damme track and field event, the third stop on the IAAF Grand Prix Golden Four circuit on Friday. </P> <P> Daniel Komen went it alo
2149 APW19980921.1343 -1 PS previous &QL;   &UR; By KEN PETERS &QC;   &UR; AP Sports Writer &QC;  <TEXT> 	   MISSION VIEJO, California (AP) _ Florence Griffith Joyner died Monday at age 38, just a decade after dazzling Olympic track with speed and glamour that have never be
2149 APW20000914.0208 1 Carl Lewis, winner of nine Olympic gold medals, thinks that Marion Jones never should be in the position of trying to win five golds at the Sydney Games.
2149 APW20000914.0208 -1 gold medals, thinks that Marion Jones never should be in the position of trying to win five golds at the Sydney Games. </P> <P>    ''It's unfair that he
2149 XIE19980511.0197 -1 Carl Lewis". </P> <P> Early last week, she returned to the field in Japan by long jumping a fabulous 7.05 meters. The best women athlete of the year in 1997, is now believed to repeat Carl Lewis' achievements to win four gold medals in one Olympic
2149 XIE19960207.0279 -1 XT> <P> WASHINGTON, February 6 (Xinhua) -- Carl Lewis was criticized by another former Olympic sprint champion in New York on Tuesday for skipping a reunion of 100-meter Olympic champions in remenbrance of 1936 Olympic four-gold medalist Jesse Owens.
2149 XIE19991120.0174 1 nine Olympic gold medals, five in the long jump, and eight World Championship titles, Lewis set a world record in the 100 meter dash in 9:86 in 1991. </P> <P> Water sports: </P> <P> Women: Dawn Fraser, Australia. The winner of the Olympic 100 meters
2149 XIE19991120.0174 1 the first gymnast in history to receive a mark of 10.0. </P> <P> Men: Carl Lewis, United States. The winner of nine Olympic gold medals, five in the long jump, and eight World Championship titles, Lewis set a world record in the 100 meter dash in 9:8
2149 XIE19960207.0279 -1 WASHINGTON, February 6 (Xinhua) -- Carl Lewis was criticized by another former Olympic sprint champion in New York on Tuesday for skipping a reunion of 100-meter Olympic champions in remenbrance of 1936 Olympic four-gold medalist Jesse Owen
2149 XIE19970823.0222 1 rior to the meet, American sprinter and long jumper Carl Lewis, winner of nine Olympic gold medals, bid farewell to the Brussels stop of the IAAF Grand Prix circuit.  <
2151 NYT19990329.0424 -1 A. Claude Monet, a founder of Impressionism, moved to Giverny in 1883 and lived there until his death in 1926. In the last decade of his life, with his eyesight failing
2151 APW19980707.0768 -1 LONDON (AP) _ An exhibition of paintings by Claude Monet, the father of impressionism, is being predicted to break attendance records in Boston and London.
2151 NYT19980807.0293 -1 In the 22 late paintings Claude Monet made in his suburban Paris gardens during the first quarter of this century, you can see the sensibility of the previous age give way to that of the current one.
2151 XIE19960820.0252 -1 Two thirds of the paintings obtained by Japanese are French, mainly impressionist works signed by Pablo Picasso, Vincent Van Gogh, Claude Monet, Pierre Renoir, Marc Chagall and some others.
2151 NYT19990531.0200 1 did a series of oils of the Japanese bridge and the waterlily pond. </P> <P>    And as with his earlier series of, say, Rouen Cathedral and Poplars, the same scene was transformed in each painting by the effect of light _ and the seasons _ on its col
2151 XIE19980701.0339 -1 INE> <TEXT> <P> LONDON, June 30 (Xinhua) -- Claude Monet's painting "Waterlily Pond and Path by Water" was sold for 19,801,500 pounds (33 million U.S. dollars) in London Tuesday, becoming the most expensive painting sold in Europe since 1990. </P> <P
2151 NYT19980709.0263 1 They are his first series clearly devoted to varying views of a single subject, precursors of his better-known images of haystacks and the facade of Rouen Cathedral, from the 1890s, and the English Houses of Parliament and the waterlilies at Giverny
2151 NYT19980709.0263 1 devoted to varying views of a single subject, precursors of his better-known images of haystacks and the facade of Rouen Cathedral, from the 1890s, and the English Houses of Parliament and the waterlilies at Giverny after 1900. </P> <P>    nn </P> <P
2151 NYT19980807.0293 -1 Monet: Late Paintings of Giverny From the Musee Marmottan'' is the blockbuster Impressionist show on view at the San Diego Museum of Art through Aug. 30. In the 22 late paintings Claude Monet made in his suburban Paris gardens during the first
2151 APW19990907.0004 -1 Monet's ``Field of Poppies, near Giverny,'' the Pissarros and 14   other works were the property of the Rev. William Wolcott, who in  1911 willed the paintings to the private Daniel White Fund to  ``create and gratify a public taste for fine art, par
2151 NYT20000720.0145 1 some of the artist's most famous paintings: ``Impression of Sunrise,'' ``Houses of Parliament,'' a ``Rouen Cathedral'' and many of the ``Water Lilies'' that he painted in his gardens during the 43 years that he lived in Giverny, north of Paris. </P>
2151 XIE19960821.0028 -1 Two thirds of the paintings obtained by Japanese are French, mainly impressionist works signed by Pablo Picasso, Vincent Van Gogh, Claude Monet, Pierre Renoir, Marc Chagall and some other
2151 NYT19990428.0021 -1 Billed as ``the first cathedral of the 21st century'' and architect Philip Johnson's crowning legacy, the Cathedral of Hope will be a great gathering point for homosexual Christians _ a kind of gay Canterbury _ planted in what pastor Michael Piazza
2152 XIE19980217.0144 1 According to historical documents, Qinshihuang, who founded China's first dynasty in 221 B.C., had the Great Wall built as a defense against attack by Xiongnu, an ancient nationality in
2152 XIE19981102.0165 -1 YINCHUAN, November 2 (Xinhua) -- Bai Chunlan, a farmer living on the edge the Mu Us, China's third largest desert, was greatly surprised when an archaeologist told him that the dirt wall in front of his courtyard is a section of the Great Wall built
2152 XIE20000506.0102 -1 The section of the Great Wall built in the Qin Dynasty, zigzagging across north China's Hebei, Inner Mongolia, Ningxia, and Gansu, was built for defense at that time.
2152 XIE19980217.0144 -1 Archeologists said this is another major discovery after Luo Zhewen, a leading archaeologist, found a section of the Qin Dynasty Great Wall in Guyang County in Baotou City in the autonomous region more than a decade ago. </P> <P> According to histori
2152 NYT19980628.0159 -1 lace compound to the 10,000 tourists who visit each day. </P> <ANNOTATION>    (STORY CAN END HERE _ OPTIONAL MATERIAL FOLLOWS) </ANNOTATION> <P>    The president began his tour at the Imperial Palace, the ornate backdrop to the movie The Last Emperor
2152 XIE20000729.0035 -1 INE> <TEXT> <P> SHENYANG, July 29 (Xinhua) -- A new environmental protection promotion project got underway today at the Great Wall, the proud symbol of China's national spirit. </P> <P> The opening ceremony of the Great Wall Green Project was held a
2152 XIE19971230.0084 -1 be present to cheer up contestants and perform on stages. </P> <P> The Great Wall, built more than 2,00
2152 XIE19971230.0084 1 and perform on stages. </P> <P> The Great Wall, built more than 2,000 years ago, long has been regarde
2152 XIE20000729.0035 -1 Great Wall, the proud symbol of China's national spirit. </P> <P> The opening ceremony of the Great Wall Green Project was held at Hushan section of the Great Wall, which was built in the Ming Dynasty (1368-1644), in Dandong city in northeast China
2152 XIE19981102.0154 1 Chinese archeologists have discovered a section of the Great Wall dating back over 1,400 years on the edge of the Mus Us Desert, China's third largest desert, some 700 kilometers west of Beijing. </P> <P> Wang Huimin, an authority on the Great Wall f
2152 XIE20000506.0102 1 the sections of the Great Wall built more than 2,000 years ago, said Guo Zhan, deputy director of the bureau's Relics Protection Division. </P> <P> The section of the Great Wall built in the Qin Dynasty, zigzagging across north China's Hebei, Inner M
2152 XIE20000506.0102 1 on the sections of the Great Wall built more than 2,000 years ago, said Guo Zhan, deputy director of the bureau's Relics Protection Division. </P> <P> The section of the Great Wall built in the Qin Dynasty, zigzagging across north China's Hebei, Inne
2152 XIE19990111.0086 1 BEIJING, January 11 (Xinhua) -- Many know that the self-styled first emperor Qin Shihuang initiated the building of the ancient Great Wall, but some Chinese experts now believe that the earliest part of the Great Wall was built 2,500 years ago, or th
2153 APW19990506.0114 1 In 1915, nearly 1,200 people died when a German torpedo sank the   British liner Lusitania off the Irish coast.
2153 NYT19990812.0028 -1 Rather than sink more money into that track, Smith would shift the race date to one of his other facilities, Las Vegas Motor Speedway.
2153 NYT19980916.0067 1 the Lusitania was hauling munitions, as the Germans claimed? </P> <P>    A: Yes. The Lusitania, sunk by a German submarine May 7, 1915, was carrying a cargo of about 173 tons of rifle ammunition and shells. The Germans, who had circulated warnings
2153 APW20000506.0147 -1 formally declared an end to the ''Vietnam era.'' In Ho Chi Minh City -- formerly Saigon -- the Viet Cong celebrated its takeover. </P> <P>    On this date: </P> <P>    In 1789, the first inaugural ball was held in New York in honor of President and M
